property,unit,depth_interval,year_interval,type,Resolution,scaler,filename,description,s3 paths,DOI
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.petrocalcic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torrertic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torrertic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torrertic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torrifluventic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torriorthentic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.calciustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.natrustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udertic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udertic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udertic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udic.calciustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udic.paleustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udorthentic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vertic.argiustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vertic.haplustolls_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aeric.endoaquults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aeric.paleaquults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.endoaquults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.fragiaquults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.paleaquults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.umbraquults_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.quartzipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.udipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.ustipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.ustipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.dystric.xeropsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lamellic.quartzipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lamellic.udipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lamellic.ustipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.quartzipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.torripsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.torripsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.udipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.ustipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.spodic.quartzipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.spodic.udipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.cryopsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.quartzipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.torripsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.udipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.ustipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.xeropsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.ustic.quartzipsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.ustic.torripsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.xeric.torripsamments_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.alfic.udarents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.haplic.udarents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,
